  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Nov 30 2022 17:46:05.431668375   Nov 30 2022 18:20:45.187527750      34.662597656
Earth Penumbral   Nov 30 2022 19:18:29.220730875   Nov 30 2022 19:53:26.027371500      34.946777344
Earth Umbral      Nov 30 2022 19:18:38.712918375   Nov 30 2022 19:53:16.447293375      34.628906250
Earth Penumbral   Nov 30 2022 20:51:02.414090250   Nov 30 2022 21:25:57.287137125      34.914550781
Earth Umbral      Nov 30 2022 20:51:11.906277750   Nov 30 2022 21:25:47.707059000      34.596679688
Earth Penumbral   Nov 30 2022 22:23:35.607449625   Nov 30 2022 22:58:28.459012125      34.880859375
Earth Umbral      Nov 30 2022 22:23:45.187527750   Nov 30 2022 22:58:18.791043375      34.560058594
Earth Umbral      Nov 30 2022 23:56:18.380887125   Dec 01 2022 00:30:49.875027750      34.524902344
Earth Penumbral   Nov 30 2022 23:56:08.712918375   Dec 01 2022 00:30:59.542996500      34.847167969
Earth Penumbral   Dec 01 2022 01:28:41.906277750   Dec 01 2022 02:03:30.626980875      34.812011719
Earth Umbral      Dec 01 2022 01:28:51.574246500   Dec 01 2022 02:03:20.959012125      34.489746094
Earth Penumbral   Dec 01 2022 03:01:15.099637125   Dec 01 2022 03:36:01.710965250      34.776855469
Earth Umbral      Dec 01 2022 03:01:24.767605875   Dec 01 2022 03:35:51.955105875      34.453125000
Earth Umbral      Dec 01 2022 04:33:57.960965250   Dec 01 2022 05:08:23.039090250      34.417968750
Earth Penumbral   Dec 01 2022 04:33:48.292996500   Dec 01 2022 05:08:32.794949625      34.741699219
Earth Penumbral   Dec 01 2022 06:06:21.574246500   Dec 01 2022 06:41:03.878934000      34.705078125
Earth Umbral      Dec 01 2022 06:06:31.330105875   Dec 01 2022 06:40:54.123074625      34.379882813
Earth Penumbral   Dec 01 2022 07:38:54.943387125   Dec 01 2022 08:13:34.962918375      34.666992188
Earth Umbral      Dec 01 2022 07:39:04.699246500   Dec 01 2022 08:13:25.207059000      34.341796875
Earth Umbral      Dec 01 2022 09:11:37.980496500   Dec 01 2022 09:45:56.203152750      34.303710938
Earth Penumbral   Dec 01 2022 09:11:28.224637125   Dec 01 2022 09:46:06.046902750      34.630371094
Earth Penumbral   Dec 01 2022 10:44:01.417996500   Dec 01 2022 11:18:37.042996500      34.593750000
Earth Umbral      Dec 01 2022 10:44:11.349637125   Dec 01 2022 11:18:27.111355875      34.262695313
Earth Penumbral   Dec 01 2022 12:16:34.699246500   Dec 01 2022 12:51:07.863309000      34.552734375
Earth Umbral      Dec 01 2022 12:16:44.542996500   Dec 01 2022 12:50:58.019559000      34.224609375
Earth Penumbral   Dec 01 2022 13:49:07.980496500   Dec 01 2022 14:23:38.771512125      34.513183594
Earth Umbral      Dec 01 2022 13:49:17.824246500   Dec 01 2022 14:23:28.839871500      34.183593750
Earth Penumbral   Dec 01 2022 15:21:41.261746500   Dec 01 2022 15:56:09.679715250      34.473632813
Earth Umbral      Dec 01 2022 15:21:51.281277750   Dec 01 2022 15:55:59.660184000      34.139648438
Earth Penumbral   Dec 01 2022 16:54:14.630887125   Dec 01 2022 17:28:40.500027750      34.431152344
Earth Umbral      Dec 01 2022 16:54:24.650418375   Dec 01 2022 17:28:30.480496500      34.097167969
Earth Penumbral   Dec 01 2022 18:26:48.087918375   Dec 01 2022 19:01:11.408230875      34.388671875
Earth Umbral      Dec 01 2022 18:26:58.107449625   Dec 01 2022 19:01:01.300809000      34.053222656
Earth Penumbral   Dec 01 2022 19:59:21.457059000   Dec 01 2022 20:33:42.228543375      34.346191406
Earth Umbral      Dec 01 2022 19:59:31.476590250   Dec 01 2022 20:33:32.121121500      34.010742188
Earth Penumbral   Dec 01 2022 21:31:54.738309000   Dec 01 2022 22:06:12.960965250      34.303710938
Earth Umbral      Dec 01 2022 21:32:04.845730875   Dec 01 2022 22:06:02.853543375      33.966796875
Earth Penumbral   Dec 01 2022 23:04:28.107449625   Dec 01 2022 23:38:43.693387125      34.259765625
Earth Umbral      Dec 01 2022 23:04:38.214871500   Dec 01 2022 23:38:33.498074625      33.921386719
Earth Penumbral   Dec 02 2022 00:37:01.388699625   Dec 02 2022 01:11:14.337918375      34.215820313
Earth Umbral      Dec 02 2022 00:37:11.584012125   Dec 02 2022 01:11:04.142605875      33.875976563
Earth Penumbral   Dec 02 2022 02:09:34.669949625   Dec 02 2022 02:43:44.982449625      34.171875000
Earth Umbral      Dec 02 2022 02:09:44.953152750   Dec 02 2022 02:43:34.699246500      33.829101563
Earth Penumbral   Dec 02 2022 03:42:08.126980875   Dec 02 2022 04:16:15.626980875      34.125000000
Earth Umbral      Dec 02 2022 03:42:18.410184000   Dec 02 2022 04:16:05.343777750      33.782226563
Earth Penumbral   Dec 02 2022 05:14:41.584012125   Dec 02 2022 05:48:46.359402750      34.079589844
Earth Umbral      Dec 02 2022 05:14:51.955105875   Dec 02 2022 05:48:35.988309000      33.733886719
Earth Penumbral   Dec 02 2022 06:47:15.128934000   Dec 02 2022 07:21:17.003934000      34.031250000
Earth Umbral      Dec 02 2022 06:47:25.500027750   Dec 02 2022 07:21:06.632840250      33.685546875
Earth Penumbral   Dec 02 2022 08:19:48.585965250   Dec 02 2022 08:53:47.648465250      33.984375000
Earth Umbral      Dec 02 2022 08:19:59.044949625   Dec 02 2022 08:53:37.189480875      33.635742188
Earth Penumbral   Dec 02 2022 09:52:22.130887125   Dec 02 2022 10:26:18.205105875      33.934570313
Earth Umbral      Dec 02 2022 09:52:32.589871500   Dec 02 2022 10:26:07.658230875      33.584472656
Earth Penumbral   Dec 02 2022 11:24:55.587918375   Dec 02 2022 11:58:48.673855875      33.884765625
Earth Umbral      Dec 02 2022 11:25:06.046902750   Dec 02 2022 11:58:38.126980875      33.534667969
Earth Penumbral   Dec 02 2022 12:57:29.044949625   Dec 02 2022 13:31:19.142605875      33.834960938
Earth Umbral      Dec 02 2022 12:57:39.591824625   Dec 02 2022 13:31:08.507840250      33.481933594
Earth Penumbral   Dec 02 2022 14:30:02.589871500   Dec 02 2022 15:03:49.523465250      33.782226563
Earth Umbral      Dec 02 2022 14:30:13.224637125   Dec 02 2022 15:03:38.888699625      33.427734375
Earth Penumbral   Dec 02 2022 16:02:36.222684000   Dec 02 2022 16:36:19.992215250      33.729492188
Earth Umbral      Dec 02 2022 16:02:46.945340250   Dec 02 2022 16:36:09.269559000      33.372070313
Earth Penumbral   Dec 02 2022 17:35:09.855496500   Dec 02 2022 18:08:50.460965250      33.676757813
Earth Umbral      Dec 02 2022 17:35:20.666043375   Dec 02 2022 18:08:39.650418375      33.316406250
Earth Penumbral   Dec 02 2022 19:07:43.488309000   Dec 02 2022 19:41:20.841824625      33.622558594
Earth Umbral      Dec 02 2022 19:07:54.298855875   Dec 02 2022 19:41:10.031277750      33.262207031
Earth Penumbral   Dec 02 2022 20:40:17.121121500   Dec 02 2022 21:13:51.222684000      33.568359375
Earth Umbral      Dec 02 2022 20:40:28.019559000   Dec 02 2022 21:13:40.324246500      33.205078125
Earth Penumbral   Dec 02 2022 22:12:50.753934000   Dec 02 2022 22:46:21.515652750      33.512695313
Earth Umbral      Dec 02 2022 22:13:01.652371500   Dec 02 2022 22:46:10.529324625      33.147949219
Earth Penumbral   Dec 02 2022 23:45:24.386746500   Dec 03 2022 00:18:51.720730875      33.455566406
Earth Umbral      Dec 02 2022 23:45:35.373074625   Dec 03 2022 00:18:40.734402750      33.089355469
Earth Penumbral   Dec 03 2022 01:17:58.019559000   Dec 03 2022 01:51:21.925809000      33.398437500
Earth Umbral      Dec 03 2022 01:18:09.005887125   Dec 03 2022 01:51:10.851590250      33.030761719
Earth Penumbral   Dec 03 2022 02:50:31.740262125   Dec 03 2022 03:23:52.130887125      33.339843750
Earth Umbral      Dec 03 2022 02:50:42.814480875   Dec 03 2022 03:23:40.968777750      32.969238281
Earth Penumbral   Dec 03 2022 04:23:05.548855875   Dec 03 2022 04:56:22.335965250      33.279785156
Earth Umbral      Dec 03 2022 04:23:16.710965250   Dec 03 2022 04:56:11.173855875      32.907714844
Earth Penumbral   Dec 03 2022 05:55:39.445340250   Dec 03 2022 06:28:52.541043375      33.218261719
Earth Umbral      Dec 03 2022 05:55:50.607449625   Dec 03 2022 06:28:41.378934000      32.846191406
Earth Penumbral   Dec 03 2022 07:28:13.341824625   Dec 03 2022 08:01:22.746121500      33.156738281
Earth Umbral      Dec 03 2022 07:28:24.591824625   Dec 03 2022 08:01:11.496121500      32.781738281
Earth Penumbral   Dec 03 2022 09:00:47.238309000   Dec 03 2022 09:33:52.951199625      33.095214844
Earth Umbral      Dec 03 2022 09:00:58.488309000   Dec 03 2022 09:33:41.525418375      32.717285156
Earth Penumbral   Dec 03 2022 10:33:21.046902750   Dec 03 2022 11:06:22.980496500      33.032226563
Earth Umbral      Dec 03 2022 10:33:32.384793375   Dec 03 2022 11:06:11.554715250      32.652832031
Earth Penumbral   Dec 03 2022 12:05:54.943387125   Dec 03 2022 12:38:53.009793375      32.967773438
Earth Umbral      Dec 03 2022 12:06:06.369168375   Dec 03 2022 12:38:41.496121500      32.585449219
Earth Penumbral   Dec 03 2022 13:38:28.839871500   Dec 03 2022 14:11:22.951199625      32.901855469
Earth Umbral      Dec 03 2022 13:38:40.353543375   Dec 03 2022 14:11:11.437527750      32.518066406
Earth Penumbral   Dec 03 2022 15:11:02.912137125   Dec 03 2022 15:43:52.892605875      32.833007813
Earth Umbral      Dec 03 2022 15:11:14.513699625   Dec 03 2022 15:43:41.291043375      32.446289063
Earth Penumbral   Dec 03 2022 16:43:37.072293375   Dec 03 2022 17:16:22.921902750      32.764160156
Earth Umbral      Dec 03 2022 16:43:48.673855875   Dec 03 2022 17:16:11.232449625      32.375976563
Earth Penumbral   Dec 03 2022 18:16:11.144559000   Dec 03 2022 18:48:52.863309000      32.695312500
Earth Umbral      Dec 03 2022 18:16:22.834012125   Dec 03 2022 18:48:41.173855875      32.305664063
Earth Penumbral   Dec 03 2022 19:48:45.216824625   Dec 03 2022 20:21:22.804715250      32.626464844
Earth Umbral      Dec 03 2022 19:48:56.994168375   Dec 03 2022 20:21:10.939480875      32.232421875
Earth Penumbral   Dec 03 2022 21:21:19.376980875   Dec 03 2022 21:53:52.658230875      32.554687500
Earth Umbral      Dec 03 2022 21:21:31.242215250   Dec 03 2022 21:53:40.705105875      32.157714844
Earth Penumbral   Dec 03 2022 22:53:53.449246500   Dec 03 2022 23:26:22.423855875      32.482910156
Earth Umbral      Dec 03 2022 22:54:05.402371500   Dec 03 2022 23:26:10.470730875      32.084472656
Earth Penumbral   Dec 04 2022 00:26:27.609402750   Dec 04 2022 00:58:52.189480875      32.409667969
Earth Umbral      Dec 04 2022 00:26:39.650418375   Dec 04 2022 00:58:40.148465250      32.008300781
Earth Penumbral   Dec 04 2022 01:59:01.857449625   Dec 04 2022 02:31:21.867215250      32.333496094
Earth Umbral      Dec 04 2022 01:59:13.986355875   Dec 04 2022 02:31:09.738309000      31.929199219
Earth Penumbral   Dec 04 2022 03:31:36.193387125   Dec 04 2022 04:03:51.632840250      32.257324219
Earth Umbral      Dec 04 2022 03:31:48.410184000   Dec 04 2022 04:03:39.416043375      31.850097656
Earth Penumbral   Dec 04 2022 05:04:10.705105875   Dec 04 2022 05:36:21.398465250      32.178222656
Earth Umbral      Dec 04 2022 05:04:22.921902750   Dec 04 2022 05:36:09.093777750      31.769531250
Earth Penumbral   Dec 04 2022 06:36:45.216824625   Dec 04 2022 07:08:51.164090250      32.099121094
Earth Umbral      Dec 04 2022 06:36:57.521512125   Dec 04 2022 07:08:38.771512125      31.687500000
Earth Penumbral   Dec 04 2022 08:09:19.728543375   Dec 04 2022 08:41:20.841824625      32.018554688
Earth Umbral      Dec 04 2022 08:09:32.121121500   Dec 04 2022 08:41:08.361355875      31.604003906
Earth Penumbral   Dec 04 2022 09:41:54.152371500   Dec 04 2022 10:13:50.431668375      31.937988281
Earth Umbral      Dec 04 2022 09:42:06.632840250   Dec 04 2022 10:13:37.863309000      31.520507813
Earth Penumbral   Dec 04 2022 11:14:28.664090250   Dec 04 2022 11:46:19.933621500      31.854492188
Earth Umbral      Dec 04 2022 11:14:41.232449625   Dec 04 2022 11:46:07.365262125      31.435546875
Earth Penumbral   Dec 04 2022 12:47:03.263699625   Dec 04 2022 13:18:49.435574625      31.769531250
Earth Umbral      Dec 04 2022 12:47:15.919949625   Dec 04 2022 13:18:36.779324625      31.347656250
Earth Penumbral   Dec 04 2022 14:19:37.951199625   Dec 04 2022 14:51:18.937527750      31.683105469
Earth Umbral      Dec 04 2022 14:19:50.783230875   Dec 04 2022 14:51:06.193387125      31.256835938
Earth Penumbral   Dec 04 2022 15:52:12.814480875   Dec 04 2022 16:23:48.439480875      31.593750000
Earth Umbral      Dec 04 2022 15:52:25.646512125   Dec 04 2022 16:23:35.519559000      31.164550781
Earth Penumbral   Dec 04 2022 17:24:47.677762125   Dec 04 2022 17:56:17.941434000      31.504394531
Earth Umbral      Dec 04 2022 17:25:00.597684000   Dec 04 2022 17:56:04.933621500      31.072265625
Earth Penumbral   Dec 04 2022 18:57:22.453152750   Dec 04 2022 19:28:47.355496500      31.415039063
Earth Umbral      Dec 04 2022 18:57:35.548855875   Dec 04 2022 19:28:34.259793375      30.978515625
Earth Penumbral   Dec 04 2022 20:29:57.316434000   Dec 04 2022 21:01:16.681668375      31.322753906
Earth Umbral      Dec 04 2022 20:30:10.500027750   Dec 04 2022 21:01:03.585965250      30.884765625
Earth Penumbral   Dec 04 2022 22:02:32.267605875   Dec 04 2022 22:33:46.007840250      31.229003906
Earth Umbral      Dec 04 2022 22:02:45.539090250   Dec 04 2022 22:33:32.736355875      30.786621094
Earth Penumbral   Dec 04 2022 23:35:07.306668375   Dec 05 2022 00:06:15.246121500      31.132324219
Earth Umbral      Dec 04 2022 23:35:20.666043375   Dec 05 2022 00:06:01.886746500      30.687011719
Earth Penumbral   Dec 05 2022 01:07:42.345730875   Dec 05 2022 01:38:44.484402750      31.035644531
Earth Umbral      Dec 05 2022 01:07:55.792996500   Dec 05 2022 01:38:30.949246500      30.585937500
Earth Penumbral   Dec 05 2022 02:40:17.560574625   Dec 05 2022 03:11:13.634793375      30.934570313
Earth Umbral      Dec 05 2022 02:40:31.095730875   Dec 05 2022 03:11:00.099637125      30.483398438
Earth Penumbral   Dec 05 2022 04:12:52.863309000   Dec 05 2022 04:43:42.960965250      30.834960938
Earth Umbral      Dec 05 2022 04:13:06.574246500   Dec 05 2022 04:43:29.250027750      30.377929688
Earth Penumbral   Dec 05 2022 05:45:28.341824625   Dec 05 2022 06:16:12.199246500      30.730957031
Earth Umbral      Dec 05 2022 05:45:42.140652750   Dec 05 2022 06:15:58.312527750      30.269531250
Earth Penumbral   Dec 05 2022 07:18:03.820340250   Dec 05 2022 07:48:41.349637125      30.625488281
Earth Umbral      Dec 05 2022 07:18:17.707059000   Dec 05 2022 07:48:27.375027750      30.161132813
Earth Penumbral   Dec 05 2022 08:50:39.210965250   Dec 05 2022 09:21:10.412137125      30.520019531
Earth Umbral      Dec 05 2022 08:50:53.273465250   Dec 05 2022 09:20:56.349637125      30.051269531
Earth Umbral      Dec 05 2022 10:23:28.839871500   Dec 05 2022 10:53:25.236355875      29.939941406
Earth Penumbral   Dec 05 2022 10:23:14.777371500   Dec 05 2022 10:53:39.386746500      30.410156250
Earth Penumbral   Dec 05 2022 11:55:50.343777750   Dec 05 2022 12:26:08.361355875      30.300292969
Earth Umbral      Dec 05 2022 11:56:04.582059000   Dec 05 2022 12:25:54.123074625      29.825683594
Earth Penumbral   Dec 05 2022 13:28:26.085965250   Dec 05 2022 13:58:37.335965250      30.187500000
Earth Umbral      Dec 05 2022 13:28:40.500027750   Dec 05 2022 13:58:22.921902750      29.707031250
Earth Umbral      Dec 05 2022 15:01:16.505887125   Dec 05 2022 15:30:51.720730875      29.586914063
Earth Penumbral   Dec 05 2022 15:01:02.003934000   Dec 05 2022 15:31:06.222684000      30.070312500
Earth Penumbral   Dec 05 2022 16:33:37.921902750   Dec 05 2022 17:03:35.197293375      29.954589844
Earth Umbral      Dec 05 2022 16:33:52.599637125   Dec 05 2022 17:03:20.519559000      29.465332031
Earth Penumbral   Dec 05 2022 18:06:13.927762125   Dec 05 2022 18:36:04.084012125      29.835937500
Earth Umbral      Dec 05 2022 18:06:28.693387125   Dec 05 2022 18:35:49.230496500      29.342285156
Earth Umbral      Dec 05 2022 19:39:04.875027750   Dec 05 2022 20:08:17.853543375      29.216308594
Earth Penumbral   Dec 05 2022 19:38:50.021512125   Dec 05 2022 20:08:32.882840250      29.714355469
Earth Penumbral   Dec 05 2022 21:11:26.115262125   Dec 05 2022 21:41:01.593777750      29.591308594
Earth Umbral      Dec 05 2022 21:11:41.232449625   Dec 05 2022 21:40:46.476590250      29.087402344
Earth Penumbral   Dec 05 2022 22:44:02.384793375   Dec 05 2022 23:13:30.216824625      29.463867188
Earth Umbral      Dec 05 2022 22:44:17.589871500   Dec 05 2022 23:13:15.011746500      28.957031250
Earth Umbral      Dec 06 2022 00:16:54.123074625   Dec 06 2022 00:45:43.459012125      28.822265625
Earth Penumbral   Dec 06 2022 00:16:38.742215250   Dec 06 2022 00:45:58.839871500      29.334960938
Earth Penumbral   Dec 06 2022 01:49:15.275418375   Dec 06 2022 02:18:27.375027750      29.201660156
Earth Umbral      Dec 06 2022 01:49:30.744168375   Dec 06 2022 02:18:11.818387125      28.684570313
Earth Penumbral   Dec 06 2022 03:21:51.984402750   Dec 06 2022 03:50:56.085965250      29.068359375
Earth Umbral      Dec 06 2022 03:22:07.628934000   Dec 06 2022 03:50:40.353543375      28.545410156
Earth Penumbral   Dec 06 2022 04:54:28.869168375   Dec 06 2022 05:23:24.709012125      28.930664063
Earth Umbral      Dec 06 2022 04:54:44.689480875   Dec 06 2022 05:23:08.800809000      28.401855469
Earth Penumbral   Dec 06 2022 06:27:05.753934000   Dec 06 2022 06:55:53.244168375      28.791503906
Earth Umbral      Dec 06 2022 06:27:21.837918375   Dec 06 2022 06:55:37.160184000      28.255371094
Earth Penumbral   Dec 06 2022 07:59:42.726590250   Dec 06 2022 08:28:21.691434000      28.649414063
Earth Umbral      Dec 06 2022 07:59:58.986355875   Dec 06 2022 08:28:05.431668375      28.107421875
Earth Penumbral   Dec 06 2022 09:32:19.787137125   Dec 06 2022 10:00:50.050809000      28.504394531
Earth Umbral      Dec 06 2022 09:32:36.134793375   Dec 06 2022 10:00:33.703152750      27.959472656
Earth Penumbral   Dec 06 2022 11:04:56.935574625   Dec 06 2022 11:33:18.410184000      28.357910156
Earth Umbral      Dec 06 2022 11:05:13.459012125   Dec 06 2022 11:33:01.798855875      27.805664063
Earth Penumbral   Dec 06 2022 12:37:34.259793375   Dec 06 2022 13:05:46.593777750      28.205566406
Earth Umbral      Dec 06 2022 12:37:51.046902750   Dec 06 2022 13:05:29.894559000      27.647460938
Earth Penumbral   Dec 06 2022 14:10:11.847684000   Dec 06 2022 14:38:14.865262125      28.050292969
Earth Umbral      Dec 06 2022 14:10:28.810574625   Dec 06 2022 14:37:57.902371500      27.484863281
Earth Penumbral   Dec 06 2022 15:42:49.611355875   Dec 06 2022 16:10:43.048855875      27.890625000
